output_name,chinese_name,category,role,source_psd,layer_path,output_path,resolved_output_name,is_alias,width,height,border,sha256
UI_Progression_GuideBook_Item_Slot01_Slot05,成长与活动：Guide / Book / 物品 / Slot01 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/1/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot01_Slot05.png,UI_Progression_GuideBook_Item_Slot01_Slot05,False,133,134,"0,0,0,0",80cad62fac8aa8d1764061b86d0450ac43ea9393ec670b85bacbb1a69b8ca56d
UI_Progression_GuideBook_Item_Slot01_Slot06,成长与活动：Guide / Book / 物品 / Slot01 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/1/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot01_Slot06.png,UI_Progression_GuideBook_Item_Slot01_Slot06,False,133,134,"0,0,0,0",1f636cb287a648563cd7cbf705775c5f2e5ae8eff9034176c050959c357d6ad2
UI_Progression_GuideBook_Item_Slot01_Slot07,成长与活动：Guide / Book / 物品 / Slot01 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/1/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot01_Slot07.png,UI_Progression_GuideBook_Item_Slot01_Slot07,False,133,134,"0,0,0,0",35f12e614e66d5d12f394d4911c07f968e5beeece73c7d4b297f5b587fdf8710
UI_Progression_GuideBook_Item_Slot01_Slot08,成长与活动：Guide / Book / 物品 / Slot01 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/1/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot01_Slot08.png,UI_Progression_GuideBook_Item_Slot01_Slot08,False,133,134,"0,0,0,0",2b97fe9e2250c433594adf95cbb7904428f7c4f72915479dde59c43d862ad4a0
UI_Progression_GuideBook_Item_Slot02,成长与活动：Guide / Book / 物品 / Slot02,Progression,Simple,GuideBook.psd,Item/Item/2/2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02.png,UI_Progression_GuideBook_Item_Slot02,False,133,134,"0,0,0,0",b0b8366146c78f904b6fd16e1280be0bfad6c950bf927bcaa756b4a2e87d5c40
UI_Progression_GuideBook_Item_Slot02_Slot01,成长与活动：Guide / Book / 物品 / Slot02 / Slot01,Progression,Simple,GuideBook.psd,Item/Item/2/1,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot01.png,UI_Progression_GuideBook_Item_Slot02_Slot01,False,133,134,"0,0,0,0",d94c0971535a74f06634377730ceeec2026a32c147b5a2a229000e09c7b6c348
UI_Progression_GuideBook_Item_Slot02_Slot03,成长与活动：Guide / Book / 物品 / Slot02 / Slot03,Progression,Simple,GuideBook.psd,Item/Item/2/3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot03.png,UI_Progression_GuideBook_Item_Slot02_Slot03,False,133,134,"0,0,0,0",82c4592c821e6b1e99318293705ac662ad8b35d82229b253256c3e0a808df9e6
UI_Progression_GuideBook_Item_Slot02_Slot04,成长与活动：Guide / Book / 物品 / Slot02 / Slot04,Progression,Simple,GuideBook.psd,Item/Item/2/4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot04.png,UI_Progression_GuideBook_Item_Slot02_Slot04,False,133,134,"0,0,0,0",9dfc2d3e5be94f8694ac55478bb406cd6d74e7d0b5317b5b9e88abe970e414ad
UI_Progression_GuideBook_Item_Slot02_Slot05,成长与活动：Guide / Book / 物品 / Slot02 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/2/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot05.png,UI_Progression_GuideBook_Item_Slot02_Slot05,False,133,134,"0,0,0,0",7e9c1a2c84ee689089d338eb0caa387784cf96036c731030f7637a2d84f48112
UI_Progression_GuideBook_Item_Slot02_Slot06,成长与活动：Guide / Book / 物品 / Slot02 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/2/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot06.png,UI_Progression_GuideBook_Item_Slot02_Slot06,False,133,134,"0,0,0,0",71a1ef5943947ab03a530b1615c03a62b8077790ac876f1110bb93983b307e8b
UI_Progression_GuideBook_Item_Slot02_Slot07,成长与活动：Guide / Book / 物品 / Slot02 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/2/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot07.png,UI_Progression_GuideBook_Item_Slot02_Slot07,False,133,134,"0,0,0,0",bed6515659d32e05c9b285c1c2e55ffefba5ba64a6b47d17376d56d9e4aa0327
UI_Progression_GuideBook_Item_Slot02_Slot08,成长与活动：Guide / Book / 物品 / Slot02 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/2/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot02_Slot08.png,UI_Progression_GuideBook_Item_Slot02_Slot08,False,133,134,"0,0,0,0",bbec42aa11950f372a3cae9bfa67ae7e4f7b46397133a761dd4646187209b266
UI_Progression_GuideBook_Item_Slot03,成长与活动：Guide / Book / 物品 / Slot03,Progression,Simple,GuideBook.psd,Item/Item/3/3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03.png,UI_Progression_GuideBook_Item_Slot03,False,133,134,"0,0,0,0",6f3bef43d7790b515792b9806e27f0b1ec3337c13755ae3fcb6bc185e59ea183
UI_Progression_GuideBook_Item_Slot03_Slot01,成长与活动：Guide / Book / 物品 / Slot03 / Slot01,Progression,Simple,GuideBook.psd,Item/Item/3/1,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot01.png,UI_Progression_GuideBook_Item_Slot03_Slot01,False,133,134,"0,0,0,0",22d57dd1c6a9d0f3561762b2d5f657f790bbc9d09726db0a12eae5aae3cd706d
UI_Progression_GuideBook_Item_Slot03_Slot02,成长与活动：Guide / Book / 物品 / Slot03 / Slot02,Progression,Simple,GuideBook.psd,Item/Item/3/2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot02.png,UI_Progression_GuideBook_Item_Slot03_Slot02,False,133,134,"0,0,0,0",69dd1dd6db77e2c8b3ad8235f02462cbdd4d9e9b7101d7c2e5360a41e052d4e4
UI_Progression_GuideBook_Item_Slot03_Slot04,成长与活动：Guide / Book / 物品 / Slot03 / Slot04,Progression,Simple,GuideBook.psd,Item/Item/3/4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot04.png,UI_Progression_GuideBook_Item_Slot03_Slot04,False,133,134,"0,0,0,0",04e68ab4ceff6228d82287a2a5d29178335a21b458e6ec6f59ef0e252e66f26d
UI_Progression_GuideBook_Item_Slot03_Slot05,成长与活动：Guide / Book / 物品 / Slot03 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/3/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot05.png,UI_Progression_GuideBook_Item_Slot03_Slot05,False,133,134,"0,0,0,0",b397e0392a908fe5f2ad1583fc6ff297fd0099ff457e3f4a1460ce7182c3bca3
UI_Progression_GuideBook_Item_Slot03_Slot06,成长与活动：Guide / Book / 物品 / Slot03 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/3/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot06.png,UI_Progression_GuideBook_Item_Slot03_Slot06,False,133,134,"0,0,0,0",dbe52ac896b8195a6371a6cc3347674bf76e90a2e78330089fc166c9de60d38c
UI_Progression_GuideBook_Item_Slot03_Slot07,成长与活动：Guide / Book / 物品 / Slot03 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/3/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot07.png,UI_Progression_GuideBook_Item_Slot03_Slot07,False,133,134,"0,0,0,0",5b16ec6d69cc912178e60f6824d91928bbb6d73414e94e8d3f3a67080bda316c
UI_Progression_GuideBook_Item_Slot03_Slot08,成长与活动：Guide / Book / 物品 / Slot03 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/3/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot03_Slot08.png,UI_Progression_GuideBook_Item_Slot03_Slot08,False,133,134,"0,0,0,0",1db03f30afe27bbd13195561ed3703b3bad7fe3300b33685e0f19e0e8780237d
UI_Progression_GuideBook_Item_Slot04,成长与活动：Guide / Book / 物品 / Slot04,Progression,Simple,GuideBook.psd,Item/Item/4/4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04.png,UI_Progression_GuideBook_Item_Slot04,False,133,134,"0,0,0,0",069b193fbaaf86ca7cce233a9afff7a81ca7817ccbfe3b6a314c5fb9c39a0782
UI_Progression_GuideBook_Item_Slot04_Slot01,成长与活动：Guide / Book / 物品 / Slot04 / Slot01,Progression,Simple,GuideBook.psd,Item/Item/4/1,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot01.png,UI_Progression_GuideBook_Item_Slot04_Slot01,False,133,134,"0,0,0,0",c7bf1f2d1ab71dd94fb48fc139a21a9dae467a81523b857f3440dfd8485f04db
UI_Progression_GuideBook_Item_Slot04_Slot02,成长与活动：Guide / Book / 物品 / Slot04 / Slot02,Progression,Simple,GuideBook.psd,Item/Item/4/2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot02.png,UI_Progression_GuideBook_Item_Slot04_Slot02,False,133,134,"0,0,0,0",57fddbf0e2e2eb75cb5c05e27b773423c55780b8877bd6aa2f045036037a80ac
UI_Progression_GuideBook_Item_Slot04_Slot03,成长与活动：Guide / Book / 物品 / Slot04 / Slot03,Progression,Simple,GuideBook.psd,Item/Item/4/3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot03.png,UI_Progression_GuideBook_Item_Slot04_Slot03,False,133,134,"0,0,0,0",cb77cf385f289c321387d4111501e50c1b01e27da3c792e5e98149ef4ded4e73
UI_Progression_GuideBook_Item_Slot04_Slot05,成长与活动：Guide / Book / 物品 / Slot04 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/4/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot05.png,UI_Progression_GuideBook_Item_Slot04_Slot05,False,133,134,"0,0,0,0",d356386a1bcb547fd0d6beba87dcaa09ceef6b71554418f12983791ab75dadf5
UI_Progression_GuideBook_Item_Slot04_Slot06,成长与活动：Guide / Book / 物品 / Slot04 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/4/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot06.png,UI_Progression_GuideBook_Item_Slot04_Slot06,False,133,134,"0,0,0,0",e2df90df2db37e675021123b0ce92c771ff47eb1b90c292e7cdabdf7ef08ab87
UI_Progression_GuideBook_Item_Slot04_Slot07,成长与活动：Guide / Book / 物品 / Slot04 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/4/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot07.png,UI_Progression_GuideBook_Item_Slot04_Slot07,False,133,134,"0,0,0,0",e8355ba4e573ad9015d5b143f2d30f9eaefdcd8f5cd195beec83be32f1c8ea88
UI_Progression_GuideBook_Item_Slot04_Slot08,成长与活动：Guide / Book / 物品 / Slot04 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/4/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot04_Slot08.png,UI_Progression_GuideBook_Item_Slot04_Slot08,False,133,134,"0,0,0,0",3b0c73f75895aeded599e82d3cf25da03721a4b3ce14865951e609f315faebc7
UI_Progression_GuideBook_Item_Slot05,成长与活动：Guide / Book / 物品 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/5/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05.png,UI_Progression_GuideBook_Item_Slot05,False,133,134,"0,0,0,0",133dd8213e19ab975364f6be530e1e10bc0e0c1fe255489db258b0e081b27a2e
UI_Progression_GuideBook_Item_Slot05_Slot01,成长与活动：Guide / Book / 物品 / Slot05 / Slot01,Progression,Simple,GuideBook.psd,Item/Item/5/1,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot01.png,UI_Progression_GuideBook_Item_Slot05_Slot01,False,133,134,"0,0,0,0",3d2a8ef7fd7b830e43687ba1d6a251db2a632a81ede93cf8da705f22244bd373
UI_Progression_GuideBook_Item_Slot05_Slot02,成长与活动：Guide / Book / 物品 / Slot05 / Slot02,Progression,Simple,GuideBook.psd,Item/Item/5/2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot02.png,UI_Progression_GuideBook_Item_Slot05_Slot02,False,133,134,"0,0,0,0",b0127db02284fd8fa4ba4551cd69da71ea0cf3dc9ea6b0796aabfa34c73f9931
UI_Progression_GuideBook_Item_Slot05_Slot03,成长与活动：Guide / Book / 物品 / Slot05 / Slot03,Progression,Simple,GuideBook.psd,Item/Item/5/3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot03.png,UI_Progression_GuideBook_Item_Slot05_Slot03,False,133,134,"0,0,0,0",90d49e6c50203fde74a0bfdb8738b13376d2715387a1c41ee53e1fdbde836099
UI_Progression_GuideBook_Item_Slot05_Slot04,成长与活动：Guide / Book / 物品 / Slot05 / Slot04,Progression,Simple,GuideBook.psd,Item/Item/5/4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot04.png,UI_Progression_GuideBook_Item_Slot05_Slot04,False,133,134,"0,0,0,0",8bf119c395fec08ceec550ecc307aa151d1ad7eb727cb10b1736d55dae71405d
UI_Progression_GuideBook_Item_Slot05_Slot06,成长与活动：Guide / Book / 物品 / Slot05 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/5/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot06.png,UI_Progression_GuideBook_Item_Slot05_Slot06,False,133,134,"0,0,0,0",e1eb3070c5c670cbd013f1d1110d7cd1acc89d2eab343c41179f1ceb5b523737
UI_Progression_GuideBook_Item_Slot05_Slot07,成长与活动：Guide / Book / 物品 / Slot05 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/5/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot07.png,UI_Progression_GuideBook_Item_Slot05_Slot07,False,133,134,"0,0,0,0",f4c49a055581ae79b9e4b1df4c4e296c7252ea8f42c0a3b65de08342a5d204d3
UI_Progression_GuideBook_Item_Slot05_Slot08,成长与活动：Guide / Book / 物品 / Slot05 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/5/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot05_Slot08.png,UI_Progression_GuideBook_Item_Slot05_Slot08,False,133,134,"0,0,0,0",af254c82cd9e32baa0ade3169f0ed49a54f0c92630d8d6ef765552dd66746f32
UI_Progression_GuideBook_Item_Slot06,成长与活动：Guide / Book / 物品 / Slot06,Progression,Simple,GuideBook.psd,Item/Item/6/6,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06.png,UI_Progression_GuideBook_Item_Slot06,False,133,134,"0,0,0,0",553aee52bd4e2715014cd45d607944a67728c4d20b0870e7fdb7d5961fcc5630
UI_Progression_GuideBook_Item_Slot06_Slot01,成长与活动：Guide / Book / 物品 / Slot06 / Slot01,Progression,Simple,GuideBook.psd,Item/Item/6/1,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot01.png,UI_Progression_GuideBook_Item_Slot06_Slot01,False,133,134,"0,0,0,0",556951adfd3fd2a2cb534ade36108275c68238ade584efd42a62ba0e6c6a3efa
UI_Progression_GuideBook_Item_Slot06_Slot02,成长与活动：Guide / Book / 物品 / Slot06 / Slot02,Progression,Simple,GuideBook.psd,Item/Item/6/2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot02.png,UI_Progression_GuideBook_Item_Slot06_Slot02,False,133,134,"0,0,0,0",fba0c59584b6a53468764a65f7bd3d40868116ee8f34193fec02777b3b86226c
UI_Progression_GuideBook_Item_Slot06_Slot03,成长与活动：Guide / Book / 物品 / Slot06 / Slot03,Progression,Simple,GuideBook.psd,Item/Item/6/3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot03.png,UI_Progression_GuideBook_Item_Slot06_Slot03,False,133,134,"0,0,0,0",50b25eb879d14a461cb6e95323478a51208d65afdf120d50d61051d2ed734d82
UI_Progression_GuideBook_Item_Slot06_Slot04,成长与活动：Guide / Book / 物品 / Slot06 / Slot04,Progression,Simple,GuideBook.psd,Item/Item/6/4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot04.png,UI_Progression_GuideBook_Item_Slot06_Slot04,False,133,134,"0,0,0,0",08c97886c6e6016b2ca0c99bfb32fdf920525c3cdca6830fc94e6abed7d072a5
UI_Progression_GuideBook_Item_Slot06_Slot05,成长与活动：Guide / Book / 物品 / Slot06 / Slot05,Progression,Simple,GuideBook.psd,Item/Item/6/5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot05.png,UI_Progression_GuideBook_Item_Slot06_Slot05,False,133,134,"0,0,0,0",5331e02e6c9a158fbfae3bb91c2bc5ca9384d33bf02f70db0afb6cc763b613ee
UI_Progression_GuideBook_Item_Slot06_Slot07,成长与活动：Guide / Book / 物品 / Slot06 / Slot07,Progression,Simple,GuideBook.psd,Item/Item/6/7,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot07.png,UI_Progression_GuideBook_Item_Slot06_Slot07,False,133,134,"0,0,0,0",63cd110562ab865a024419777c722d3f5de6fd508a71f88508a289a391b3c9c0
UI_Progression_GuideBook_Item_Slot06_Slot08,成长与活动：Guide / Book / 物品 / Slot06 / Slot08,Progression,Simple,GuideBook.psd,Item/Item/6/8,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Item_Slot06_Slot08.png,UI_Progression_GuideBook_Item_Slot06_Slot08,False,133,134,"0,0,0,0",1ab8dd4eff392b30152beb1d5f5476c90960c656f203f1e2c47bbddeb4166448
UI_Progression_GuideBook_Tab_Line,成长与活动：Guide / Book / 页签 / Line,Progression,Simple,GuideBook.psd,Tab/line,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Tab_Line.png,UI_Progression_GuideBook_Tab_Line,False,1193,5,"0,0,0,0",90af160a5c8078bcb11fef632dcd0541c76ba939322854d4b6f0dea5ca68c7af
UI_Progression_GuideBook_Tab_Menu_Icon,成长与活动：Guide / Book / 页签 / 菜单 / 图标,Progression,Icon,GuideBook.psd,Tab/menu/icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Tab_Menu_Icon.png,UI_Progression_GuideBook_Tab_Menu_Icon,False,54,59,"0,0,0,0",a7358a128b980d07567c1914b29914f50ff9d5f4880442f33354a200857637d4
UI_Progression_GuideBook_Tab_Menu_Icon_02,成长与活动：Guide / Book / 页签 / 菜单 / 图标 / 02号,Progression,Icon,GuideBook.psd,Tab/menu/icon#2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Tab_Menu_Icon_02.png,UI_Progression_GuideBook_Tab_Menu_Icon_02,False,54,58,"0,0,0,0",83ddb3c56a96b6c0022d0173ac1412ed7a073c5f869320486b21ee5f0e05eee1
UI_Progression_GuideBook_Tab_Menu_Icon_03,成长与活动：Guide / Book / 页签 / 菜单 / 图标 / 03号,Progression,Icon,GuideBook.psd,Tab/menu/icon#3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Tab_Menu_Icon_03.png,UI_Progression_GuideBook_Tab_Menu_Icon_03,False,56,54,"0,0,0,0",ffcadf541f1ca98da29cd52c68dc55735174d2c60e82a5885c9c28db7c62d373
UI_Progression_GuideBook_Tab_Menu_Icon_04,成长与活动：Guide / Book / 页签 / 菜单 / 图标 / 04号,Progression,Icon,GuideBook.psd,Tab/menu/icon#4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_GuideBook_Tab_Menu_Icon_04.png,UI_Progression_GuideBook_Tab_Menu_Icon_04,False,54,54,"0,0,0,0",3db971aba8f20e3dc57f2ade81bc5d66e9d6d429389775c7ea8205aafd19d4f4
UI_Progression_GuideBook_Top_Back,成长与活动：Guide / Book / Top / 返回,Progression,Simple,GuideBook.psd,Top/Back,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_BattlePass_Top_Back.png,UI_Progression_BattlePass_Top_Back,True,39,47,"0,0,0,0",5eb11265a8d8cf80f9244d09fbf5024ec2984f04f4a13fba82ca9e3d62f2dba0
UI_Progression_GuideBook_Top_Home,成长与活动：Guide / Book / Top / 主页,Progression,Simple,GuideBook.psd,Top/Home,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_BattlePass_Top_Home.png,UI_Progression_BattlePass_Top_Home,True,50,54,"0,0,0,0",de4b34505b8833c05be374d98e842e3190b2410c51361d50db5e20f7d268122e
UI_Progression_Guild_Background,成长与活动：公会 / 背景,Progression,Background,Guild.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_Background.png,UI_Progression_Guild_Background,False,1920,1080,"0,0,0,0",7546a7a553748d48ecf28b177839fff07c3c87c39fc7261026693d6d2f7c053b
UI_Progression_Guild_ButtonBlueGray_Btn_Normal,成长与活动：公会 / 按钮 / 蓝色 / 灰色 / 按钮底图 / 普通状态,Progression,Sliced,Guild.psd,Button_BlueGray/btn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_ButtonBlueGray_Btn_Normal.png,UI_Progression_Guild_ButtonBlueGray_Btn_Normal,False,315,103,"23,23,23,23",930c34c16dfc1109594abf6712f385cf73affe181da76daeaf5721dd5fbf501e
UI_Progression_Guild_ButtonBlueGray_Icon,成长与活动：公会 / 按钮 / 蓝色 / 灰色 / 图标,Progression,Icon,Guild.psd,Button_BlueGray/icon#2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_ButtonBlueGray_Icon.png,UI_Progression_Guild_ButtonBlueGray_Icon,False,51,51,"0,0,0,0",4d2693c0c5818d6a990ef28e3cb72b48f8ec0047b9900ff5ab4985aefbebf991
UI_Progression_Guild_ButtonGreen,成长与活动：公会 / 按钮 / 绿色,Progression,Simple,Guild.psd,Button_Green,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_ButtonGreen.png,UI_Progression_Guild_ButtonGreen,False,475,103,"0,0,0,0",d72364915f2577269186a74232f1fe724f2d4dd3c71a0da287b03114746b694c
UI_Progression_Guild_GuildDetail,成长与活动：公会 / 详情,Progression,Simple,Guild.psd,Guild_Detail,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_GuildDetail.png,UI_Progression_Guild_GuildDetail,False,720,727,"0,0,0,0",fe90677af58aaf8ccf16db00183fdd2a21e238481b80f63ba7f3272c3d81336f
UI_Progression_Guild_List,成长与活动：公会 / List,Progression,Simple,Guild.psd,List/List,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_List.png,UI_Progression_Guild_List,False,1035,165,"0,0,0,0",0e73f74d08e4bcd62aa63f6ccef65722e9a9aa94b54bba9e2a2b1dcc8ebebd53
UI_Progression_Guild_List_02,成长与活动：公会 / List / 02号,Progression,Simple,Guild.psd,List/List#2,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_List_02.png,UI_Progression_Guild_List_02,False,1035,165,"0,0,0,0",6768b3491b544cb41b871600f3f3fd6eae87074b92a631aa6d2da056a27032ff
UI_Progression_Guild_List_03,成长与活动：公会 / List / 03号,Progression,Simple,Guild.psd,List/List#3,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_List_03.png,UI_Progression_Guild_List_03,False,1035,165,"0,0,0,0",59d3cf40018de7862d71af28cad8f93db1bea3cff5e48040c4101649c2c8d64c
UI_Progression_Guild_List_04,成长与活动：公会 / List / 04号,Progression,Simple,Guild.psd,List/List#4,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_List_04.png,UI_Progression_Guild_List_04,False,1035,165,"0,0,0,0",1006704bb0cac9b48ba92b395db402c590198f2590f5580c68b040144fb7b31e
UI_Progression_Guild_List_05,成长与活动：公会 / List / 05号,Progression,Simple,Guild.psd,List/List#5,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_Guild_List_05.png,UI_Progression_Guild_List_05,False,1035,165,"0,0,0,0",ff0892910d6250b1e3798627233c21c4fc13dd3416cb9370bd71e1c151e638f8
UI_Progression_Guild_Top_Back,成长与活动：公会 / Top / 返回,Progression,Simple,Guild.psd,Top/Back,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_BattlePass_Top_Back.png,UI_Progression_BattlePass_Top_Back,True,39,47,"0,0,0,0",5eb11265a8d8cf80f9244d09fbf5024ec2984f04f4a13fba82ca9e3d62f2dba0
UI_Progression_Guild_Top_Home,成长与活动：公会 / Top / 主页,Progression,Simple,Guild.psd,Top/Home,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_BattlePass_Top_Home.png,UI_Progression_BattlePass_Top_Home,True,50,54,"0,0,0,0",de4b34505b8833c05be374d98e842e3190b2410c51361d50db5e20f7d268122e
UI_Progression_LevelUp,成长与活动：等级 / Up,Progression,Simple,LevelUp.psd,LevelUp,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_LevelUp.png,UI_Progression_LevelUp,False,1495,408,"0,0,0,0",2669910f205ba795bfa4afd659082cfaf9a1f22af6caba0763c1d3303e66ea61
UI_Progression_LevelUp_Background,成长与活动：等级 / Up / 背景,Progression,Background,LevelUp.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Progression/UI_Progression_LevelUp_Background.png,UI_Progression_LevelUp_Background,False,1922,1082,"0,0,0,0",aa188afdfbfd0fe318cce5da1372aa9296110cd7f239bd9ef8a3ce70a4689fee
